,artist_name,artist_id,track_name,track_id,popularity,artist_popularity,genres,followers,danceability,energy,loudness,instrumentalness,valence,tempo,is_edm
870,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything,0laCjHVD3JaAthbrJaMt7C,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.429,0.453,-7.746,2e-06,0.155,77.639,not_edm
871,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Something in the Orange,7vmtRPy7bhAYaUQ5qEQThf,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.369,0.192,-12.151,8.35e-06,0.148,175.212,not_edm
872,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything,5b8WEgpYYrMR1dx9QaMBJX,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.429,0.453,-7.746,2e-06,0.155,77.639,not_edm
873,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Something in the Orange,5mq4sI6c2SCxwDjHpzvq5E,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.369,0.192,-12.151,8.35e-06,0.148,175.212,not_edm
874,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything,6IN9UzwyxsPBw8aDFmmyKC,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.429,0.453,-7.746,2e-06,0.155,77.639,not_edm
875,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything,3n7Ov4YQ5WbVxG3O4wfuxF,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.429,0.453,-7.746,2e-06,0.155,77.639,not_edm
876,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,"Sooraj Dooba Hain (From ""Roy"")",7qIHM7R3gKaur0wEFyfns0,0,89,"['filmi', 'modern bollywood']",91187249,0.617,0.75,-4.622,0.0,0.433,128.051,not_edm
877,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,"Phir Wahi (From ""Jagga Jasoos"")",1B6umL6NINDLL00KSOrGqb,0,89,"['filmi', 'modern bollywood']",91187249,0.528,0.639,-4.604,1.91e-05,0.371,84.968,not_edm
878,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",5W0qYDzUDMyZtfC8v37h1m,30,89,"['filmi', 'modern bollywood']",91187249,0.772,0.767,-4.792,0.0,0.866,122.024,not_edm
879,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,"Galti Se Mistake (From ""Jagga Jasoos"")",0LpXomEtstS1RaN1mU2FPV,0,89,"['filmi', 'modern bollywood']",91187249,0.438,0.797,-4.395,0.0,0.71,195.237,not_edm
880,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,"Jhumritalaiyya (From ""Jagga Jasoos"")",3HEzpz1JF9fiqdlEnQdK9K,1,89,"['filmi', 'modern bollywood']",91187249,0.531,0.787,-5.24,1.41e-05,0.693,88.943,not_edm
881,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,"Ullu Ka Pattha (From ""Jagga Jasoos"")",5wmnLdeQPz8ftoC1b2padg,0,89,"['filmi', 'modern bollywood']",91187249,0.745,0.891,-5.572,0.0567,0.906,122.025,not_edm
882,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",2LOHNFsWLPyDxmb1ZIfihA,30,89,"['filmi', 'modern bollywood']",91187249,0.582,0.418,-8.701,0.0,0.243,112.909,not_edm
883,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,Tiki Taka Toco,4aDnEQkzc61DwlWTeHQqRr,72,86,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",5014307,0.579,0.878,-4.563,0.0,0.658,195.844,not_edm
884,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,Mamaw's House,3eNOyXmzuA46bUvi8FkIoW,71,72,"['contemporary country', 'country', 'country road', 'modern country rock']",4660762,0.559,0.704,-7.686,0.0,0.422,89.985,not_edm
885,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything,2q84C4FAc6AP1mS5mrZZQg,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.429,0.453,-7.746,2e-06,0.155,77.639,not_edm
886,d4vd,5y8tKLUfMvliMe8IKamR32,This Is How It Feels (with Laufey),6BQPRUFGHsgtNYJxuwhktR,73,77,"['bedroom pop', 'bedroom r&b']",1760827,0.312,0.229,-11.656,0.0,0.239,132.493,not_edm
887,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Something in the Orange,2RgZIQsyLu0ZnJygo2CFmk,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.369,0.192,-12.151,8.35e-06,0.148,175.212,not_edm
888,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything,7DnTKKluS1l5cSt253Xf2o,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.429,0.453,-7.746,2e-06,0.155,77.639,not_edm
889,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything,2voa5ONGgMsnZ5AB4cg6x4,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.429,0.453,-7.746,2e-06,0.155,77.639,not_edm
890,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything,6piFCKvjadicUDSrw0DsV9,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.429,0.453,-7.746,2e-06,0.155,77.639,not_edm
891,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Something in the Orange,2JOaI3oMLyjtQnbNCdpDyw,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.369,0.192,-12.151,8.35e-06,0.148,175.212,not_edm
892,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything,1TG4PD2wEXplbYzaYlUvha,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.429,0.453,-7.746,2e-06,0.155,77.639,not_edm
893,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything,2Rp256aSE2fRDiI9xFaiCj,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.429,0.453,-7.746,2e-06,0.155,77.639,not_edm
894,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything,48a88K0ToB1OAiR54PhPj2,0,89,"['classic oklahoma country', 'modern country pop']",2262988,0.429,0.453,-7.746,2e-06,0.155,77.639,not_edm
895,removeface,4V83nubSLv0NZBo69fz8PF,ON THE FLOOR,3j9Ivwkg9sYcaR9mlnjsAX,75,57,['sigilkore'],44555,0.443,0.555,-15.143,8.16e-06,0.489,147.193,not_edm
896,Lumi Athena,1TTHC3GlNDaE5eVoC3BVxm,LET ME SEE YA MOVE!,3WZQ5lbOdeXEcspmshc9YS,75,71,"['sigilkore', 'sped up']",452238,0.487,0.991,-2.454,0.00316,0.439,142.041,not_edm
897,Hozier,2FXC3k01G6Gw61bmprjgqS,De Selby (Part 1),78x3oT0wyvcm9GRmuAP6Vq,69,81,"['irish singer-songwriter', 'modern rock', 'pov: indie']",5990351,0.376,0.171,-14.654,0.00845,0.139,68.033,not_edm
898,Zach Templar,5YgOA27qcu8nSl1lp5ektj,missin something,790xAaylcgzyKm40GM95Gl,73,54,[],103073,0.626,0.535,-4.901,1.76e-06,0.358,143.851,not_edm
899,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Spin Again,1pDbGAAH5GQ8U0KG4fI77H,70,85,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']",15966883,0.619,0.606,-4.252,0.0,0.0669,140.023,not_edm
900,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Ours (Taylor’s Version),3yNJkriPzWjkkDAWHIAVUq,75,100,['pop'],88128009,0.535,0.488,-8.261,0.0,0.348,159.813,not_edm
901,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,Motion God,4FpgCVHDfwcHQ17hJ9SyuL,69,75,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",4036256,0.85,0.761,-5.923,0.0,0.616,155.039,not_edm
902,Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,I Can Feel It,2eGvz6O6tVnh9nKiitDEhZ,70,73,"['black americana', 'contemporary country', 'country', 'country road']",5174310,0.529,0.866,-5.816,0.00526,0.55,116.004,not_edm
903,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Boss Bitch,6do3OTdMXGDN1XdiqxRJws,1,89,"['dance pop', 'pop']",26574094,0.707,0.955,-4.593,0.0,0.575,125.993,not_edm
904,Feid,2LRoIwlKmHjgvigdNGBHNo,Niña Bonita,3Gs7mVfWKl567mjozgxmXv,82,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.823,0.615,-4.19,0.0,0.47,90.952,not_edm
905,Elevation Worship,3YCKuqpv9nCsIhJ2v8SMix,"Praise (feat. Brandon Lake, Chris Brown & Chandler Moore)",7Ee6XgP8EHKDhTMYLIndu9,74,72,"['ccm', 'christian music', 'world worship', 'worship']",2671405,0.59,0.874,-6.724,1.68e-06,0.465,126.999,not_edm
906,DaBaby,4r63FhuTkUYltbVAg5TQnk,SHAKE SUMN (with Sexyy Red) - REMIX,3IxGpAFxBAAfCQ6dv6sBiw,69,79,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",11217631,0.765,0.723,-7.502,0.0,0.363,143.023,not_edm
907,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",0B6g379TMw0nYGXA7y5xHz,73,87,['rap'],5714412,0.774,0.549,-7.297,0.00151,0.28,135.016,not_edm
908,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,A&W,5nW4z3pfZgJAJ2QTCz9AIE,76,90,"['art pop', 'pop']",28429585,0.421,0.247,-14.655,0.375,0.139,161.468,not_edm
909,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Karma (feat. Ice Spice),4i6cwNY6oIUU2XZxPIw82Y,75,100,['pop'],88128009,0.615,0.616,-6.523,0.0,0.0734,89.977,not_edm
910,Feid,2LRoIwlKmHjgvigdNGBHNo,Si Te La Encuentras Por Ahí,7bhrFbwwVIyo2WlATJRW4l,0,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.736,0.569,-3.559,5.27e-05,0.433,171.973,not_edm
911,Feid,2LRoIwlKmHjgvigdNGBHNo,ATEO,2tpf6xhkoDMVXxPWoE1Gcv,3,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.457,0.42,-7.27,0.0,0.254,87.033,not_edm
912,Feid,2LRoIwlKmHjgvigdNGBHNo,Nuestra Canción,41c9rsRF8VG3kXwznvOA8D,2,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.801,0.702,-4.952,1.86e-06,0.524,99.043,not_edm
913,Feid,2LRoIwlKmHjgvigdNGBHNo,Como Tú,6xHjjL0wdpf6sv0zg1q891,1,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.743,0.671,-6.8,0.0,0.852,171.998,not_edm
914,Feid,2LRoIwlKmHjgvigdNGBHNo,Feliz Cumpleaños Ferxxo,1LiQoc6xlzU372Wbe4UlaN,1,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.865,0.573,-5.501,0.0,0.563,94.999,not_edm
915,Feid,2LRoIwlKmHjgvigdNGBHNo,Morena,129qNmIzf92QHR1seXp3o3,2,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.85,0.779,-4.669,0.0,0.777,88.002,not_edm
916,Feid,2LRoIwlKmHjgvigdNGBHNo,Feliz Cumpleaños Ferxxo,3x2i7Kq3GxgMdrv7fquZQj,0,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.865,0.573,-5.501,0.0,0.563,94.999,not_edm
917,Feid,2LRoIwlKmHjgvigdNGBHNo,Classy 101,4fjnwBuQxr2yA1g3mYtgQi,0,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.859,0.658,-4.79,0.0,0.672,100.065,not_edm
918,Feid,2LRoIwlKmHjgvigdNGBHNo,Niña Bonita,6tGkNmGoKtkdkDBOMwrxVl,0,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.823,0.615,-4.19,0.0,0.47,90.952,not_edm
919,Feid,2LRoIwlKmHjgvigdNGBHNo,911,5xx1Yd97H0TvEHxm8KuDXS,2,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.798,0.857,-3.748,4.99e-05,0.581,102.998,not_edm
920,Feid,2LRoIwlKmHjgvigdNGBHNo,PORFA,3TtXwKDqimXKKsJuUfDiU7,1,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.843,0.549,-8.018,0.0,0.542,83.982,not_edm
921,Feid,2LRoIwlKmHjgvigdNGBHNo,Feliz Cumpleaños Ferxxo,0ZscNdlJc46pHTMuqM4llk,0,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.865,0.573,-5.501,0.0,0.563,94.999,not_edm
922,Feid,2LRoIwlKmHjgvigdNGBHNo,PORFA - Remix,3ljfWmXn5TL5dj4fOuydQm,0,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.793,0.737,-4.731,0.0,0.697,167.969,not_edm
923,Feid,2LRoIwlKmHjgvigdNGBHNo,BORRAXXA,2F6Hi6PgzQOSiJSGZNYw4x,1,90,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",7622430,0.854,0.617,-5.251,0.00207,0.794,90.993,not_edm
924,Jessie Murph,2yLzlEFtIS0Q9UkyBZdQA7,Always Been You,53UMRr4KOgZP5Ins0aGlhs,73,70,"['alt z', 'singer-songwriter pop']",654848,0.655,0.572,-7.666,1.81e-06,0.403,137.12,not_edm
925,Sleep Token,2n2RSaZqBuUUukhbLlpnE6,Take Me Back To Eden,2Gt7fjNlx901pPRkvBiNBZ,72,71,['prog metal'],687823,0.511,0.625,-7.911,0.00011,0.107,118.064,not_edm
926,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Clean Ver.),4yk9mD1iZpUg2HE3z9HhdP,85,86,['k-pop'],10116680,0.782,0.839,-3.933,0.0,0.914,124.994,not_edm
927,Hozier,2FXC3k01G6Gw61bmprjgqS,Abstract (Psychopomp),5XNOw5EcLiqeqx8KDQY5Q6,69,81,"['irish singer-songwriter', 'modern rock', 'pov: indie']",5990351,0.396,0.606,-6.517,5.73e-06,0.197,162.046,not_edm
928,Odetari,7ITMCzIU9uII8gwRg8JAhc,I <3 LATINAS,5ZYc494Yhj18o8nbG777LV,74,80,"['sigilkore', 'sped up']",1215176,0.586,0.901,-4.919,0.55,0.648,148.973,not_edm
929,blink-182,6FBDaR13swtiWwGhX1WQsP,MORE THAN YOU KNOW,6apKpbDebOi4RXhmcgOCNz,74,78,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",7839094,0.601,0.987,-3.006,0.00438,0.305,126.029,not_edm
930,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Rap Beef,6fDRECyrduLIU9HwbpsRR2,69,81,['florida rap'],5559324,0.659,0.667,-6.395,0.0,0.546,158.965,not_edm
931,Diddy,59wfkuBoNyhDMQGCljbUbA,Another One Of Me (feat. 21 Savage),4hGmQboiou09EwhcTWa0H6,75,74,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",1566604,0.67,0.562,-7.653,0.0,0.18,97.919,not_edm
932,Maddie & Tae,34bhyY8jfKez7uKakMfy4y,Heart They Didn't Break,4QzoBae05AxedOwsC8cqlh,69,60,"['contemporary country', 'country', 'country road']",1113036,0.567,0.524,-5.537,0.0,0.129,77.076,not_edm
933,Post Malone,246dkjvS1zLTtiykXe5h60,Sunflower - Spider-Man: Into the Spider-Verse,7pEH36KXhLQK53Bdww1vTS,3,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.751,0.525,-4.384,0.0,0.931,89.956,not_edm
934,Mora,0Q8NcsJwoCbZOHHW63su5S,DONDE SE APRENDE A QUERER?,0sfk352FO8bJUjWjIsyzSR,87,86,"['trap latino', 'urbano latino']",2810804,0.722,0.519,-10.142,0.0,0.779,170.058,not_edm
935,Don Toliver,4Gso3d4CscCijv0lmajZWs,Embarrassed (feat. Travis Scott),6w9GrSUaQQIaMBYtabge7p,74,81,"['pop rap', 'rap', 'trap']",3283083,0.861,0.496,-5.537,2.57e-06,0.543,116.008,not_edm
936,Post Malone,246dkjvS1zLTtiykXe5h60,Hollywood's Bleeding,6GMHjBeIKk6ZYUWhOvaGkR,1,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.405,0.646,-3.206,0.0,0.17,130.218,not_edm
937,Post Malone,246dkjvS1zLTtiykXe5h60,Chemical,6vxq2pI2BqfaIfgvqf2vsn,0,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.493,0.907,-4.698,0.0,0.386,169.948,not_edm
938,Post Malone,246dkjvS1zLTtiykXe5h60,Chemical,4bINOP9s1ruu7wMf9CiZCx,0,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.493,0.907,-4.698,0.0,0.386,169.948,not_edm
939,Post Malone,246dkjvS1zLTtiykXe5h60,Mourning,110bmW6HZj6wHEZDBFhoON,3,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.598,0.655,-4.568,0.0,0.242,74.013,not_edm
940,Post Malone,246dkjvS1zLTtiykXe5h60,Wasting Angels,4ACDNsTM54m4xzMKO8sB3Z,0,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.583,0.43,-7.748,0.0,0.367,84.967,not_edm
941,Post Malone,246dkjvS1zLTtiykXe5h60,I Like You (A Happier Song),7jjRLWR52mxAhmCVfFsMI6,1,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.733,0.67,-6.009,0.0,0.472,100.964,not_edm
942,Post Malone,246dkjvS1zLTtiykXe5h60,Something Real,40g8wADaSiPGUbayvDSlnA,1,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.433,0.777,-5.105,0.0,0.247,135.335,not_edm
943,Post Malone,246dkjvS1zLTtiykXe5h60,Sunflower - Spider-Man: Into the Spider-Verse,5JDtVAwmxxW4aYSzKbnJU7,0,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.751,0.525,-4.384,0.0,0.931,89.956,not_edm
944,Post Malone,246dkjvS1zLTtiykXe5h60,Circles,1skshqnfcuzqZQrYuBSVlN,0,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.703,0.756,-3.407,0.00301,0.536,119.999,not_edm
945,Post Malone,246dkjvS1zLTtiykXe5h60,I Like You (A Happier Song),3zktM5ltCiStlflfWw71Zh,1,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.733,0.67,-6.009,0.0,0.472,100.964,not_edm
946,Post Malone,246dkjvS1zLTtiykXe5h60,Circles,22x28uZEzhCPntrp7OX7lW,2,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.703,0.756,-3.407,0.00301,0.536,119.999,not_edm
947,Post Malone,246dkjvS1zLTtiykXe5h60,Overdrive,3Jrb7MIhf8QhSKL35Yrrey,1,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.555,0.729,-5.062,0.000139,0.482,139.864,not_edm
948,Post Malone,246dkjvS1zLTtiykXe5h60,Enough Is Enough,0p8JamA5IwhnGdyHsszImw,3,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.491,0.748,-5.019,0.0,0.379,165.996,not_edm
949,That Mexican OT,3BAgmPNIK5IJl7zMK1wvMA,Barrio (with Lefty Sm),31L6JkBku2Oq4D5IvuOvYv,70,72,['texas latin rap'],380637,0.845,0.483,-7.143,0.0,0.572,104.897,not_edm
950,FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid,5mg3VB3Qh7jcR5kAAC4DSV,79,74,['k-pop girl group'],1258208,0.774,0.66,-8.2,0.0,0.961,120.023,not_edm
951,Babyface Ray,3zZ88AwlTwfCJkowsFCvLA,Ron Artest,4Wlz0HsHZlJy0NDK2h6jq6,69,63,"['detroit hip hop', 'detroit trap']",220656,0.836,0.54,-8.629,0.0,0.277,121.979,not_edm
952,Jenna Raine,3aHe9rMa5HFTjXHw8tEz0A,It Is What It Is,1558CwDaXSZiCplq9AaH0q,75,59,"['alt z', 'singer-songwriter pop']",161353,0.813,0.657,-6.572,0.0,0.805,95.969,not_edm
953,NewJeans,6HvZYsbFfjnjFrWF950C9d,Super Shy,0kwrPQkiGVE8KTHalH1uMo,77,83,"['k-pop', 'k-pop girl group']",5478120,0.776,0.817,-6.018,3.44e-05,0.515,149.921,not_edm
954,Sam Smith,2wY79sveU1sp5g7SokKOiI,Unholy (feat. Kim Petras),0NZPBYD5qbEWRs3PrGiRkT,80,83,"['pop', 'uk pop']",23218332,0.712,0.463,-7.399,2.96e-06,0.206,131.199,not_edm
955,KAROL G,790FomKkXshlbRYZFtlgla,S91,6NlJtxTYtt0b8tY2IAZDAV,75,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.856,0.72,-4.946,1.33e-05,0.385,128.155,not_edm
956,Post Malone,246dkjvS1zLTtiykXe5h60,Cooped Up,5ce68GEHZwlSzKdhCGDJp5,0,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.669,0.773,-5.619,0.0,0.377,93.923,not_edm
957,Post Malone,246dkjvS1zLTtiykXe5h60,I Like You (A Happier Song),2H7kO2hnIBJcG2r6TYiFu2,0,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.733,0.67,-6.009,0.0,0.472,100.964,not_edm
958,Post Malone,246dkjvS1zLTtiykXe5h60,Sunflower - Spider-Man: Into the Spider-Verse,64ryp0yb1VSH9XlN2SF6U2,0,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",42328624,0.751,0.525,-4.384,0.0,0.931,89.956,not_edm
959,Sexyy Red,3DbwFQlvLxRSi2uX8mf81A,Hellcats SRTs 2 (with Lil Durk),1gxAYSMc1jbibsnpT3Rflc,70,70,['trap queen'],217460,0.738,0.577,-4.916,0.0,0.341,154.996,not_edm
960,Doechii,4E2rKHVDssGJm2SCDOMMJB,Booty Drop,1iOdhNBdePXR632DhYZVO2,70,73,['alternative r&b'],342582,0.87,0.746,-6.098,0.0134,0.702,140.943,not_edm
961,KAROL G,790FomKkXshlbRYZFtlgla,ME TENGO QUE IR,5AwdJhVYK64TDpfdRa1DyN,74,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.772,0.632,-5.103,0.00609,0.753,136.978,not_edm
962,Isabel LaRosa,5arKwJZEvT5uKq4o0JfqR4,eyes don't lie,2GWCZJWundoYi5IloWIgTX,79,72,"['dark r&b', 'hyperpop', 'sped up']",570983,0.555,0.773,-9.019,0.000941,0.255,124.953,not_edm
963,Young Miko,3qsKSpcV3ncke3hw52JSMB,Lisa,44FzVABpR2cciquTqADA0D,81,82,"['trap latino', 'urbano latino']",1244313,0.82,0.446,-7.553,0.0,0.831,81.01,not_edm
964,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Barbie World (with Aqua),2tQG2nFEHhWsH05kFKlC4A,75,86,"['hip pop', 'pop', 'queens hip hop', 'rap']",29781839,0.759,0.579,-8.398,0.0014,0.736,144.025,not_edm
965,Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd,Little Things x Gypsy Woman - L BEATS MASHUP,6xp1u6ZEHXX8DxJIFFrVoP,81,73,"['r&b', 'uk contemporary r&b']",3264042,0.644,0.879,-5.204,6.91e-06,0.808,126.935,not_edm
966,SZA,7tYKF4w9nC0nq9CsPZTHyP,Kill Bill (feat. Doja Cat),0CrcwVLUe8wzLUIXgjXVZJ,74,89,"['pop', 'r&b', 'rap']",15000802,0.629,0.744,-6.124,0.247,0.451,89.021,not_edm
967,Lauv,5JZ7CnR6gTvEMKX4g70Amv,Love U Like That,3rmqiQbzPDx7A8p88IRFKg,77,76,['pop'],5993504,0.711,0.674,-3.559,0.0,0.253,95.0,not_edm
968,NewJeans,6HvZYsbFfjnjFrWF950C9d,New Jeans,7woEDtme8YkFiWeyiinIjy,76,83,"['k-pop', 'k-pop girl group']",5478120,0.807,0.721,-6.211,0.00216,0.532,134.014,not_edm
969,Chris Janson,60gmlHZmT16wiO9GiXKYK9,All I Need Is You,02FAxAwzApe6pAqfAL3dLr,68,61,"['contemporary country', 'country', 'country road', 'modern country rock']",329099,0.606,0.757,-6.206,0.000205,0.588,103.051,not_edm
970,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO,4bycD60yZgR6anIBtmU8UH,76,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.777,0.715,-4.569,3.5e-05,0.245,92.006,not_edm
971,Chris Young,4BYxqVkZyFjtik7crYLg5Q,Looking for You,67IfTiMwPNN0wQE7Scfzu9,69,65,"['contemporary country', 'country', 'country road', 'modern country rock']",2790625,0.53,0.874,-3.594,0.0,0.537,81.034,not_edm
972,Kassi Ashton,1LCsAfmP4l13EYtzDaLMAg,Drive You Out Of My Mind,0iqr64c8WWYb549HKs8sqD,68,50,['country pop'],24171,0.661,0.933,-2.503,3.28e-06,0.741,123.035,not_edm
973,Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,Mona Lisa,71DSaeKtXQaMAqnvMT7Uoc,73,77,"['alternative pop rock', 'pov: indie']",1329275,0.759,0.646,-7.603,0.0,0.445,111.043,not_edm
974,KAROL G,790FomKkXshlbRYZFtlgla,BICHOTAG,5CQXesQM39J0CBnY0Npp6S,74,91,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",40230068,0.763,0.411,-8.339,5.35e-05,0.461,75.029,not_edm
975,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Flowers,7DSAEUvxU8FajXtRloy8M0,81,85,['pop'],22312182,0.706,0.691,-4.775,6.99e-05,0.632,118.048,not_edm
976,Fred again..,4oLeXFyACqeem2VImYeBFe,adore u,3YgtkOxZsTuaZdL8McA1FQ,83,77,"['edm', 'house', 'stutter house']",991668,0.747,0.867,-7.311,0.00413,0.684,124.015,edm
977,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Born With A Beer In My Hand,1BAU6v0fuAV914qMUEESR1,69,87,['contemporary country'],7260552,0.531,0.81,-5.475,3.95e-05,0.608,148.026,not_edm
978,Kany García,69UypehHabb68utzfjAVlV,Te Lo Agradezco,0NnbCdowqhKtgtNEQ9oeBX,80,73,"['latin pop', 'puerto rican pop']",2362447,0.549,0.584,-3.976,0.0,0.594,179.839,not_edm
979,Stray Kids,2dIgFjalVxs4ThymZ67YCE,Social Path,0fkL0fOhEzRK8WFe2ixt2d,79,82,"['k-pop', 'k-pop boy group', 'pop']",12831064,0.562,0.91,-3.51,0.0,0.405,172.013,not_edm
