,artist_name,artist_id,track_name,track_id,popularity,artist_popularity,genres,followers
0,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,I Remember Everything (feat. Kacey Musgraves),4KULAymBBJcPRpk1yO4dOG,93,86,"['classic oklahoma country', 'modern country pop']",2496766
1,Drake,3TVXtAsR1Inumwj472S9r4,IDGAF (feat. Yeat),2YSzYUF3jWqb9YP9VXmpjE,94,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
2,Mitski,2uYWxilOVlUdk4oV9DvwqK,My Love Mine All Mine,3vkCueOmm7xQDoJ17W1Pm3,97,81,"['brooklyn indie', 'pov: indie']",5590677
3,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,fukumean,4rXLjWdF2ZZpXCVTfWcshS,95,82,"['atl hip hop', 'melodic rap', 'rap', 'trap']",6160788
4,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Paint The Town Red,2IGMVunIBsBLtEQyoI1Mu7,98,87,"['dance pop', 'pop']",27104305
5,Tate McRae,45dkTj5sMRSjrmBSBeiHym,greedy,3rUGC1vUpkDG9CZFHMur1t,100,81,"['alt z', 'pop']",3954334
6,Bad Bunny,4q3ewBCX7sLwd24euuV69X,MONACO,4MjDJD8cW7iVeWInc2Bdyj,98,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
7,Drake,3TVXtAsR1Inumwj472S9r4,First Person Shooter (feat. J. Cole),7aqfrAY2p9BUSiupwk3svU,92,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
8,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,vampire,1kuGVB7EU95pJObxwvfwKS,95,87,['pop'],29609037
9,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,I KNOW ?,6wsqVwoiVH2kde4k4KKAFU,92,90,"['hip hop', 'rap', 'slap house']",24940449
10,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Is It Over Now? (Taylor's Version) (From The Vault),1Iq8oo9XkmmvCQiGOfORiz,93,100,['pop'],91476272
11,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Now That We Don't Talk (Taylor's Version) (From The Vault),5KD6AEm19QnMbfWpfoOHMl,91,100,['pop'],91476272
12,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,bad idea right?,3IX0yuEVvDbnqUwMBB3ouC,93,87,['pop'],29609037
13,Taylor Swift,06HL4z0CvFAxyc27GXpf02,"""Slut!"" (Taylor's Version) (From The Vault)",71BqAINEnezjQfxE4VuJfq,91,100,['pop'],91476272
14,Kenya Grace,7uMDnSZyUYNBPLhPMNuaM2,Strangers,5mjYQaktjmjcMKcUIcqz4s,98,76,['singer-songwriter pop'],337659
15,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Say Don't Go (Taylor's Version) (From The Vault),4NioO5R9sHEZh4cGzMHyNt,90,100,['pop'],91476272
16,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Agora Hills,7dJYggqjKo71KI9sLzqCs8,91,87,"['dance pop', 'pop']",27104305
17,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,LADY GAGA,7mXuWTczZNxG5EDcjFEuJR,95,90,"['corridos tumbados', 'sad sierreno']",8745657
18,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,"What Was I Made For? [From The Motion Picture ""Barbie""]",6wf7Yu7cxBSPrRlWeSeK0Q,95,86,"['art pop', 'pop']",88370218
19,Luke Combs,718COspgdWOnwOFpJHRZHS,Fast Car,1Lo0QY9cvc8sUB2vnIOxDT,89,81,"['contemporary country', 'country']",9487592
20,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Hey Driver (feat. The War and Treaty),4pCbJC43j3gSqG6Fen6upD,87,86,"['classic oklahoma country', 'modern country pop']",2496766
21,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,MELTDOWN (feat. Drake),67nepsnrcZkowTxMWigSbb,90,90,"['hip hop', 'rap', 'slap house']",24940449
22,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Thinkin’ Bout Me,0PAcdVzhPO4gq1Iym9ESnK,86,85,['contemporary country'],7537077
23,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Suburban Legends (Taylor's Version) (From The Vault),6T0sEnqjmHISIKwFETeeiP,88,100,['pop'],91476272
24,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Style (Taylor's Version),1hjRhYpWyqDpPahmSlUTlc,90,100,['pop'],91476272
25,Bad Bunny,4q3ewBCX7sLwd24euuV69X,PERRO NEGRO,7iQXYTyuG13aoeHxGG28Nh,97,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
26,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,get him back!,2gyxAWHebV7xPYVxqoi86f,91,87,['pop'],29609037
27,Tyla,3SozjO3Lat463tQICI9LcE,Water,5aIVCx5tnk0ntmdiinnYvw,95,73,[],229967
28,Drake,3TVXtAsR1Inumwj472S9r4,Virginia Beach,3eP13S8D5m2cweMEg3ZDed,88,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
29,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Blank Space (Taylor's Version),45wMBGri1PORPjM9PwFfrS,89,100,['pop'],91476272
30,Oliver Anthony Music,6IkfE2JyVoKwBZXvuytKX3,Rich Men North of Richmond,78Du4CMFgnhdlG33gblkiP,87,68,['modern country pop'],707110
31,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Is It Over Now? (Taylor's Version) (From The Vault),6IG3sQ8s9nfk6TUlVzRhbN,86,100,['pop'],91476272
32,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Welcome To New York (Taylor's Version),1hR8BSuEqPCCZfv93zzzz9,88,100,['pop'],91476272
33,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Out Of The Woods (Taylor's Version),045ZeOHPIzhxxsm8bq5kyE,88,100,['pop'],91476272
34,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Last Night,7K3BhSpAxZBznislvUMVtn,86,85,['contemporary country'],7537077
35,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Last Night,59uQI0PADDKeE6UZDTJEe8,87,85,['contemporary country'],7537077
36,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,TELEKINESIS (feat. SZA & Future),1i9lZvlaDdWDPyXEE95aiq,89,90,"['hip hop', 'rap', 'slap house']",24940449
37,Drake,3TVXtAsR1Inumwj472S9r4,Rich Baby Daddy (feat. Sexyy Red & SZA),1yeB8MUNeLo9Ek1UEpsyz6,88,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
38,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Now That We Don't Talk (Taylor's Version) (From The Vault),5QUIK7ZtziW8kGWo8RqopF,85,100,['pop'],91476272
39,Bailey Zimmerman,3win9vGIxFfBRag9S63wwf,Religiously,0bILU0UiNDmA5Ff6whhb2R,85,72,"['contemporary country', 'modern country pop']",731170
40,Taylor Swift,06HL4z0CvFAxyc27GXpf02,All You Had To Do Was Stay (Taylor's Version),6GXgd1BPD9bUpqw5AntGV5,86,100,['pop'],91476272
41,Bad Bunny,4q3ewBCX7sLwd24euuV69X,FINA,3nNmRE0DxHC6ZaKkrpUumS,93,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
42,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Dance The Night - From Barbie The Album,1vYXt7VSjH9JIM5oRRo7vA,94,84,"['dance pop', 'pop', 'uk pop']",41961753
43,David Kushner,33NVpKoXjItPwUJTMZIOiY,Daylight,1odExI7RdWc4BT515LTAwj,95,75,['gen z singer-songwriter'],1457039
44,Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy,3Ua0m0YmEjrMi9XErKcNiR,94,80,['k-pop'],6820194
45,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,You Proof,5W4kiM2cUYBJXKRudNyxjW,85,85,['contemporary country'],7537077
46,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Tourniquet,3EvZ03hGAFwGZ2Ebcu86YH,85,86,"['classic oklahoma country', 'modern country pop']",2496766
47,Taylor Swift,06HL4z0CvFAxyc27GXpf02,New Romantics (Taylor's Version),2vPMoMDXxu9uX1igWZmXSG,86,100,['pop'],91476272
48,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Clean (Taylor's Version),2ByBBvpR9b7IynvRmnG7kG,86,100,['pop'],91476272
49,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Say Don't Go (Taylor's Version) (From The Vault),3CCRVu4F91Qp2mnGjmWBrf,84,100,['pop'],91476272
50,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,all-american bitch,34sOdxWu9FljH84UXdRwu1,88,87,['pop'],29609037
51,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),7x9aauaA9cu6tyfpHnqDLo,97,88,['k-pop'],10924148
52,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,FE!N (feat. Playboi Carti),42VsgItocQwOQC3XWZ8JNA,90,90,"['hip hop', 'rap', 'slap house']",24940449
53,Taylor Swift,06HL4z0CvFAxyc27GXpf02,I Wish You Would (Taylor's Version),43y1WpBdnEy5TR9aZoSQL9,85,100,['pop'],91476272
54,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),6qAcApH8obo8eqatCKUHd9,85,100,['pop'],91476272
55,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Wildest Dreams (Taylor's Version),1K39ty6o1sHwwlZwO6a7wK,86,100,['pop'],91476272
56,Taylor Swift,06HL4z0CvFAxyc27GXpf02,"""Slut!"" (Taylor's Version) (From The Vault)",0CD7DzeCsuPJygddqlUVYa,84,100,['pop'],91476272
57,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Shake It Off (Taylor's Version),3pv7Q5v2dpdefwdWIvE7yH,86,100,['pop'],91476272
58,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow),6ehWdR7cGDXnT7aKEASJxE,95,88,['k-pop'],10924148
59,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Bad Blood (Taylor's Version),64FzgoLZ3oXu2SriZblHic,85,100,['pop'],91476272
60,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,500lbs,1xWkeSPhf3bZqHY7Ncz8vp,85,78,"['melodic rap', 'pluggnb', 'rap']",6502431
61,Taylor Swift,06HL4z0CvFAxyc27GXpf02,How You Get The Girl (Taylor's Version),75W3SngKzTuoQ94uLf3y82,85,100,['pop'],91476272
62,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Barbie World (with Aqua) [From Barbie The Album],741UUVE2kuITl0c6zuqqbO,90,84,"['hip pop', 'pop', 'queens hip hop', 'rap']",29916959
63,Taylor Swift,06HL4z0CvFAxyc27GXpf02,I Know Places (Taylor's Version),2f0GI2ZLUtbGqFx8t2Gk6A,85,100,['pop'],91476272
64,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Wonderland (Taylor's Version),2ve0kuaWUCt4Zx8x4bf1MR,85,100,['pop'],91476272
65,Myke Towers,7iK8PXO48WeuP03g8YR51W,LALA,7ABLbnD53cQK00mhcaOUVG,97,84,"['reggaeton', 'trap latino', 'urbano latino']",13094178
66,Taylor Swift,06HL4z0CvFAxyc27GXpf02,You Are In Love (Taylor's Version),4UwqOWDpdeIDVQDuKT6iza,84,100,['pop'],91476272
67,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Suburban Legends (Taylor's Version) (From The Vault),6M9ppdfFjR1AbpUl3Y8DcV,83,100,['pop'],91476272
68,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Dial Drunk (with Post Malone),22VHOlVYBqytsrAqV8yXBK,86,81,['pov: indie'],1483988
69,Taylor Swift,06HL4z0CvFAxyc27GXpf02,This Love (Taylor’s Version),5QVVjX0ZItqlVpEuVCM9Yg,84,100,['pop'],91476272
70,Calle 24,6dLuQ5qXxIuWc5urxfIiZR,Que Onda,6uIIdjYTxxpWOyWuVXrKQO,94,74,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",552088
71,Darell,1TtXnWcUs0FCkaZDPGYHdf,Lollipop,3cDyocF0Ibdfs1SFQk5cLZ,95,77,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",4084244
72,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Dawns (feat. Maggie Rogers),42TtHTxWk782ZBiqyOi2d1,84,86,"['classic oklahoma country', 'modern country pop']",2496766
73,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Style (Taylor's Version),3Vpk1hfMAQme8VJ0SNRSkd,82,100,['pop'],91476272
74,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Out Of The Woods (Taylor's Version),1OcSfkeCg9hRC2sFKB4IMJ,82,100,['pop'],91476272
75,Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,Deli,5JYPXqMwYc0zTODQdjMEZN,85,76,['bronx drill'],2285671
76,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Blank Space (Taylor's Version),0108kcWLnn2HlH2kedi1gn,82,100,['pop'],91476272
77,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Welcome To New York (Taylor's Version),4WUepByoeqcedHoYhSNHRt,81,100,['pop'],91476272
78,Drake,3TVXtAsR1Inumwj472S9r4,Search & Rescue,7aRCf5cLOFN1U7kvtChY1G,85,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
79,Drake,3TVXtAsR1Inumwj472S9r4,Slime You Out (feat. SZA),3RaCGXCiiMufRPoexXxGkV,86,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
80,PinkPantheress,78rUTD7y6Cy67W1RVzYs7t,Boy's a liar Pt. 2,6AQbmUe0Qwf5PZnt4HmTXv,88,74,['bedroom pop'],2539585
81,Taylor Swift,06HL4z0CvFAxyc27GXpf02,All You Had To Do Was Stay (Taylor's Version),2k0ZEeAqzvYMcx9Qt5aClQ,81,100,['pop'],91476272
82,Yng Lvcas,1NNRWkhwmcXRimFYSBpB1y,La Bebe - Remix,2UW7JaomAMuX9pZrjVpHAU,92,70,['reggaeton'],250310
83,Junior H,7Gi6gjaWy3DxyilpF1a8Is,El Azul,1haJsMtoBhHfvuM7XWuT3W,90,88,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",11256061
84,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,the grudge,3Nl5OkkmS5DaBZvuYofpAt,87,87,['pop'],29609037
85,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Spotless (feat. The Lumineers),0HEytGQM3bG1vKxER7IgVK,83,86,"['classic oklahoma country', 'modern country pop']",2496766
86,Taylor Swift,06HL4z0CvFAxyc27GXpf02,I Wish You Would (Taylor's Version),3FxJDucHWdw6caWTKO5b23,80,100,['pop'],91476272
87,Taylor Swift,06HL4z0CvFAxyc27GXpf02,New Romantics (Taylor's Version),5M787RexsAiVYjQusM98CV,80,100,['pop'],91476272
88,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Clean (Taylor's Version),0lKUBmEyQfzsQHozyeXzES,80,100,['pop'],91476272
89,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,lacy,6QT6j7rKt7Vk3IuV2AUO9W,86,87,['pop'],29609037
90,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,LAGUNAS,3HOKxuTDmNVmIlCIpBiD8m,88,90,"['corridos tumbados', 'sad sierreno']",8745657
91,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Wildest Dreams (Taylor's Version),27exgla7YBw9DUNNcTIpjy,80,100,['pop'],91476272
92,Taylor Swift,06HL4z0CvFAxyc27GXpf02,I Know Places (Taylor's Version),1ULabO0PEsdJekqVH6G10G,79,100,['pop'],91476272
93,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Shake It Off (Taylor's Version),50yNTF0Od55qnHLxYsA5Pw,80,100,['pop'],91476272
94,Taylor Swift,06HL4z0CvFAxyc27GXpf02,How You Get The Girl (Taylor's Version),733OhaXQIHY7BKtY3vnSkn,79,100,['pop'],91476272
95,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Wonderland (Taylor's Version),6HRsJu8vcnzYDN4t0570FY,79,100,['pop'],91476272
96,Taylor Swift,06HL4z0CvFAxyc27GXpf02,You Are In Love (Taylor's Version),0TyGh27YQ5LknmiDhCzJiT,79,100,['pop'],91476272
97,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,6WzRpISELf3YglGAh7TXcG,93,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",73996091
98,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Bad Blood (Taylor's Version),7oZONwFiFIErZcXAtTu7FY,79,100,['pop'],91476272
99,KAROL G,790FomKkXshlbRYZFtlgla,QLONA,5RqSsdzTNPX1uzkmlHCFvK,94,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
100,Taylor Swift,06HL4z0CvFAxyc27GXpf02,This Love (Taylor’s Version),4WBEj8TeGtRPNJdOmT3WJW,79,100,['pop'],91476272
101,Drake,3TVXtAsR1Inumwj472S9r4,Gently (feat. Bad Bunny),6ZprqcYFC6D9eIZaCoqrSn,87,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
102,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Cowgirls (feat. ERNEST),7fveJ3pk1eSfxBdVkzdXZ0,82,85,['contemporary country'],7537077
103,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,TULUM,7bPp2NmpmyhLJ7zWazAXMu,90,90,"['corridos tumbados', 'sad sierreno']",8745657
104,Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,Ella Baila Sola,3dnP0JxCgygwQH9Gm7q7nb,89,77,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",4913584
105,Bailey Zimmerman,3win9vGIxFfBRag9S63wwf,Rock and A Hard Place,1TE8AAk9koG0UJco6ZAUfx,83,72,"['contemporary country', 'modern country pop']",731170
106,NewJeans,6HvZYsbFfjnjFrWF950C9d,Super Shy,5sdQOyqq2IDhvmx2lHOpwd,92,81,"['k-pop', 'k-pop girl group']",5963404
107,Bad Bunny,4q3ewBCX7sLwd24euuV69X,HIBIKI,4qSEvFGCpde73gqIuq3sho,92,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
108,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,East Side of Sorrow,00syWkRGIVQvYsg2OwfBUw,82,86,"['classic oklahoma country', 'modern country pop']",2496766
109,Junior H,7Gi6gjaWy3DxyilpF1a8Is,Y LLORO,6RcAHyC5sAUIbPTkhOQwd8,90,88,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",11256061
110,SUICIDAL-IDOL,6KOszWgIriJLaPOySuBOTI,ecstacy (slowed),1JgknGBbrfmEHeOZH051SS,90,70,['scenecore'],74947
111,V,3JsHnjpbhX4SnySpvpa9DK,Slow Dancing,5h1BN75CEh8wdSwE1xrbSe,96,81,"['j-division', 'korean ost']",15942272
112,Drake,3TVXtAsR1Inumwj472S9r4,Calling For You (feat. 21 Savage),2nibvvDdAQkVraYP00z2RS,84,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
113,Bad Bunny,4q3ewBCX7sLwd24euuV69X,MR. OCTOBER,1ODFVLQszq0hCOdZtqV5wq,89,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
114,Bryan Martin,0ChjBYedhZTQnWZWQYg15U,We Ride,72kGuWpRiuA149Bn5lDkIO,83,67,['modern country pop'],104799
115,Drake,3TVXtAsR1Inumwj472S9r4,Daylight,4ZT0wGKwlJRjpMUuwZVy3p,84,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
116,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,making the bed,5CscrLqFBgPfZR8fGtikov,85,87,['pop'],29609037
117,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,love is embarrassing,26QLJMK8G0M06sk7h7Fkse,85,87,['pop'],29609037
118,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,SABOR FRESA,1UMm1Qs3u59Wvk53zBUE8r,89,85,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",5566162
119,Ken Carson,3gBZUcNeVumkeeJ19CY2sX,Fighting My Demons,2c7sRekhMGlj7u1WIIzoQu,83,77,['rage rap'],809613
120,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,TOO MUCH,0rKWJnmo6Q0ovoPOLoLm0t,92,79,['australian hip hop'],4849548
121,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,ballad of a homeschooled girl,5sp71CUt0jXRNqHblPGp7b,85,87,['pop'],29609037
122,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,BIPOLAR,3wlIAXSDtlD9iU8ysld06Z,87,90,"['corridos tumbados', 'sad sierreno']",8745657
123,Bad Bunny,4q3ewBCX7sLwd24euuV69X,BABY NUEVA,3NhstUmrlhaN1M6hP8zMbb,90,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
124,Bad Bunny,4q3ewBCX7sLwd24euuV69X,CYBERTRUCK,4Jc7252S1P99DjQ1lNGEOc,88,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
125,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,White Horse,7MSWxMumjz6lHj7oRApNbg,82,77,"['contemporary country', 'outlaw country']",6280135
126,Rod Wave,45TgXXqMDdF8BkjA83OM7z,Turks & Caicos (feat. 21 Savage),3kfhS2L56Wj8fBcu7xE47H,81,78,['florida rap'],5787712
127,juju<3,496w0Fyed8J7IRzn5Ffb6x,Wasted Summers,43MifzVnh8W3jJN0xqU9jR,84,61,[],60000
128,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,SAY MY GRACE (feat. Travis Scott),2Gk6fi0dqt91NKvlzGsmm7,85,79,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",3184634
129,Taylor Swift,06HL4z0CvFAxyc27GXpf02,I Can See You (Taylor’s Version) (From The Vault),5kHMfzgLZP95O9NBy0ku4v,87,100,['pop'],91476272
130,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Say Yes To Heaven,6GGtHZgBycCgGBUhZo81xe,90,88,"['art pop', 'pop']",29366429
131,Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy,58BWnoFDNaeM0vwA0K3fqb,91,80,['k-pop'],6820194
132,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,logical,53dtP2iUMvaF28JZcHnFuU,85,87,['pop'],29609037
133,d4vd,5y8tKLUfMvliMe8IKamR32,Here With Me,5LrN7yUQAzvthd4QujgPFr,90,75,"['bedroom pop', 'bedroom r&b']",1898310
134,Drake,3TVXtAsR1Inumwj472S9r4,8am in Charlotte,0w3Mfe4PIVjuFjJbe3OlYv,84,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
135,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,MY EYES,4kjI1gwQZRKNDkw1nI475M,88,90,"['hip hop', 'rap', 'slap house']",24940449
136,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,TQM,368eeEO3Y2uZUQ6S5oIjcu,88,85,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",5566162
137,Feid,2LRoIwlKmHjgvigdNGBHNo,Classy 101,6XSqqQIy7Lm7SnwxS4NrGx,93,88,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",8121801
138,Drake,3TVXtAsR1Inumwj472S9r4,Slime You Out (feat. SZA),0AYt6NMyyLd0rLuvr0UkMH,84,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
139,Drake,3TVXtAsR1Inumwj472S9r4,Fear Of Heights,53KaP77tkliz36LPxWGlWK,83,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
140,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Enchanted (Taylor's Version),3sW3oSbzsfecv9XoUdGs7h,88,100,['pop'],91476272
141,Jessie Murph,2yLzlEFtIS0Q9UkyBZdQA7,Wild Ones (feat. Jelly Roll),2kE2HFBFkJ0VMw3igxYohz,82,70,"['alt z', 'modern country pop', 'singer-songwriter pop']",702477
142,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Flowers,7DSAEUvxU8FajXtRloy8M0,92,82,['pop'],22524507
143,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,500lbs,6rjuKpPydT2SxN15TZpV7r,83,78,"['melodic rap', 'pluggnb', 'rap']",6502431
144,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Moonlight,0JmnkIqdlnUzPaf8sqBRs3,86,82,['colombian pop'],5569617
145,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,LUNA,3RA55zrRkyPK8Fd86hrMy8,86,90,"['corridos tumbados', 'sad sierreno']",8745657
146,Sexyy Red,3DbwFQlvLxRSi2uX8mf81A,SkeeYee,7icwQvajsokotDfM3tefW6,81,72,['trap queen'],303113
147,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Thought You Should Know,3Qu3Zh4WTKhP9GEXo0aDnb,81,85,['contemporary country'],7537077
148,Odetari,7ITMCzIU9uII8gwRg8JAhc,I LOVE YOU HOE (w/ 9lives),0NaUT74rJ0NHS62fewzatU,86,79,"['sigilkore', 'sped up']",1571331
149,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,You’re Gonna Go Far,4nHJcUtNSUVjXRnjdP29Bk,82,81,['pov: indie'],1483988
150,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,One Of Your Girls,5Eh1nj7IjV9lwpcKAkidyY,88,78,"['australian pop', 'pop', 'viral pop']",7993254
151,KAROL G,790FomKkXshlbRYZFtlgla,QLONA,3XB5uhhlYSnkxpSihkNQwh,90,88,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",41224849
152,Drake,3TVXtAsR1Inumwj472S9r4,What Would Pluto Do,1DAibqbopEYULPEtE8WHTE,82,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",81476124
153,Bad Bunny,4q3ewBCX7sLwd24euuV69X,TELEFONO NUEVO,01ppKlDRCmPpusO3yNrSRY,89,96,"['reggaeton', 'trap latino', 'urbano latino']",76200614
154,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,Dial Drunk,0caJ2wkqp4UmXBwdR2JvB5,82,81,['pov: indie'],1483988
155,HARDY,5QNm7E7RU2m64l6Gliu8Oy,TRUCK BED,103u49mLoJUge83B1CnLxI,80,71,"['contemporary country', 'modern country pop']",554303
156,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Watch This - ARIZONATEARS Pluggnb Remix,0FA4wrjDJvJTTU8AepZTup,85,83,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']",16127599
157,Laufey,7gW0r5CkdEUMm42w9XpyZO,From The Start,1Ukxccao1BlWrPhYkcXbwZ,85,77,['gen z singer-songwriter'],2052338
158,Dave,6Ip8FS7vWT1uKkJSweANQK,Sprinter,2FDTHlrBguDzQkp7PVj16Q,93,78,['uk hip hop'],3896086
